company_name,business_no,m202411_job_code,m202411_annual_salary,m202411_new_hires,m202411_separations,m202412_job_code,m202412_annual_salary,m202412_new_hires,m202412_separations,m202501_job_code,m202501_annual_salary,m202501_new_hires,m202501_separations,m202502_job_code,m202502_annual_salary,m202502_new_hires,m202502_separations,m202503_job_code,m202503_annual_salary,m202503_new_hires,m202503_separations,m202504_job_code,m202504_annual_salary,m202504_new_hires,m202504_separations,m202505_job_code,m202505_annual_salary,m202505_new_hires,m202505_separations,m202506_job_code,m202506_annual_salary,m202506_new_hires,m202506_separations,m202507_job_code,m202507_annual_salary,m202507_new_hires,m202507_separations,m202508_job_code,m202508_annual_salary,m202508_new_hires,m202508_separations,m202509_job_code,m202509_annual_salary,m202509_new_hires,m202509_separations,m202510_job_code,m202510_annual_salary,m202510_new_hires,m202510_separations
GG석면연구소,508812,3,902680,0,0,3,902680,0,0,3,902680,0,0,3,902680,0,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
GH,229811,47,17015780,1,0,63,18429080,18,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
GHTEX,127344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2288600,2,0,11,2288600,0,0,11,2288600,0,0,11,2288600,0,1
GH솔라테크,837870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1179000,2,1,4,1391400,1,0
GH신소재,615812,89,34804920,2,1,92,35968060,4,5,89,34598380,2,0,91,35246380,2,2,92,35361680,3,6,90,34605400,4,6,87,33518580,3,4,83,32114700,0,2,84,35003420,3,0,86,35611720,2,1,86,35483300,1,0,88,36057320,2,1
GH신소재,615812,38,13186500,3,0,38,13186500,0,0,38,13186500,0,2,37,12942420,1,0,37,12942420,0,0,37,12942420,0,1,36,12593860,0,1,35,12260860,0,3,35,13575060,3,1,35,13701060,1,1,36,13946580,2,1,36,13818060,1,1
GIPS성북어학원,464900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4655480,0,1,20,4586240,0,0,20,4586240,0,0,20,4586240,0,0,24,5229740,4,1
GIP홈케어（순창）,407826,14,2234780,0,1,14,2234780,1,1,13,2038320,0,1,13,2012860,1,0,14,2077840,1,0,14,2077840,0,0,14,2077840,0,1,14,2077740,1,0,14,2271380,0,0,16,2524900,2,1,16,2419960,1,1,15,2256340,0,2
GIS그림아이학원,313908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4154460,0,0,18,4165200,0,0,19,4345200,1,0,19,4345200,0,1,18,4111200,0,0
GKL행복,172800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3040660,0,2,13,2977840,2,1,12,2876420,0,1,12,2736020,1,0,12,2856980,0,0
GKL행복어린이집,269800,7,1552360,0,0,7,1552360,0,0,7,1552360,0,0,7,1552360,0,2,6,1426640,1,0,6,1426640,0,0,6,1426640,0,0,6,1426640,0,1,6,1580460,1,1,6,1533380,1,0,6,1533380,0,1,6,1580720,1,0
GLS레이저주식회사,207860,17,5424440,0,0,17,5424440,0,0,17,5424440,0,0,17,5424440,0,0,17,5424440,0,0,17,5424440,0,0,17,5424440,0,0,18,5613440,1,0,18,6277140,0,0,18,6277140,0,0,18,6277140,0,0,18,6277140,0,0
GLS지역아동센터,308800,4,966120,0,0,4,966120,0,0,4,966120,0,0,4,966120,0,1,3,756780,0,0,3,756780,0,0,4,962520,1,0,4,962520,0,0,4,1004560,0,0,4,1004560,0,0,4,1004560,0,0,4,1004560,0,0
GL노인복지센터,119801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2002900,0,1,15,2049340,0,0,17,2179840,2,0,17,2179840,0,0,19,2314840,2,1
GMS21,603816,10,3371460,1,1,9,3125680,0,1,8,2686120,0,0,9,2929120,1,0,9,2929120,0,0,10,3163120,1,0,10,3163120,0,0,10,3163120,0,0,10,2869140,0,0,10,2869140,0,2,8,2386840,0,0,8,2386840,0,0
GMS화성요양원,124821,10,2175620,2,0,10,2175620,0,0,10,2175620,0,1,9,1962960,0,0,9,1962960,0,1,8,1754160,0,0,8,1754160,0,0,8,1754160,0,3,5,1141980,0,0,6,1350780,1,1,6,1355740,1,1,5,1143340,0,1
GMTKOREA,910840,10,4876640,0,0,10,4876640,0,1,10,4876640,1,0,10,4876640,0,0,10,4876640,0,0,10,4876640,0,0,10,4876640,0,0,10,4876640,0,0,10,4782580,0,0,10,4782580,0,0,10,4782580,0,2,8,4112000,0,0
